data,descricao,tipo,valor
2023-12-07,Conta de luz,despesa,-9502.4
2022-07-16,Venda de produto,receita,3661.4
2022-03-02,Compra de estoque,despesa,-971.87
2023-01-19,Conta de luz,despesa,-5235.89
2023-05-21,Manutenção,despesa,-211.23
2023-01-21,Conta de luz,despesa,-2170.58
2022-06-03,Venda de produto,receita,8714.87
2023-09-30,Salário,receita,5714.05
2022-01-18,Investimento,receita,9899.86
2022-05-15,Salário,receita,8384.63
2023-03-30,Reembolso,receita,7131.78
2023-05-20,Investimento,receita,7617.87
2022-01-30,Salário,receita,7853.22
2022-07-02,Aluguel,despesa,-5857.69
2022-01-21,Reembolso,receita,6060.76
2022-03-18,Venda de produto,receita,9179.33
2022-10-12,Venda de produto,receita,265.9
2022-05-02,Manutenção,despesa,-6806.34
2022-05-17,Venda de produto,receita,5046.84
2023-08-26,Reembolso,receita,9401.08
2023-09-29,Investimento,receita,4355.94
2023-10-23,Investimento,receita,6893.91
2022-11-06,Conta de luz,despesa,-2117.92
2022-12-07,Investimento,receita,5485.32
2022-03-08,Aluguel,despesa,-5794.94
2022-10-01,Venda de produto,receita,5785.48
2023-09-29,Venda de produto,receita,5138.47
2022-03-07,Conta de luz,despesa,-6309.34
2022-04-25,Investimento,receita,8945.28
2022-02-07,Investimento,receita,5673.8
2023-10-03,Reembolso,receita,9897.77
2023-05-20,Conta de luz,despesa,-1255.35
2022-12-25,Reembolso,receita,4077.68
2023-03-18,Salário,receita,5512.11
2023-02-20,Salário,receita,2854.7
2022-02-23,Manutenção,despesa,-2641.93
2023-12-19,Manutenção,despesa,-375.05
2023-04-20,Investimento,receita,1203.55
2022-08-15,Investimento,receita,4607.28
2023-11-26,Manutenção,despesa,-8692.64
2023-04-05,Conta de luz,despesa,-3505.4
2023-11-09,Conta de luz,despesa,-7750.49
2022-11-03,Venda de produto,receita,7818.08
2022-11-07,Salário,receita,2014.47
2023-03-25,Reembolso,receita,8343.2
2023-07-06,Conta de luz,despesa,-6344.69
2022-09-06,Salário,receita,524.87
2022-11-03,Salário,receita,9092.67
2022-04-12,Compra de estoque,despesa,-4854.53
2022-09-10,Salário,receita,7316.83
2022-07-23,Compra de estoque,despesa,-6321.64
2023-02-07,Aluguel,despesa,-8518.55
2023-01-01,Venda de produto,receita,6741.85
2022-12-22,Salário,receita,1253.94
2023-05-07,Investimento,receita,9362.65
2022-03-02,Venda de produto,receita,7138.61
2022-02-16,Salário,receita,4187.08
2022-03-25,Compra de estoque,despesa,-8739.71
2022-12-29,Aluguel,despesa,-9858.44
2022-03-13,Conta de luz,despesa,-4153.4
2022-02-17,Aluguel,despesa,-6982.59
2022-05-14,Compra de estoque,despesa,-296.35
2022-03-01,Manutenção,despesa,-5886.2
2023-06-07,Conta de luz,despesa,-4819.85
2022-11-28,Venda de produto,receita,4198.38
2023-04-03,Aluguel,despesa,-6379.81
2022-05-13,Venda de produto,receita,2710.27
2023-07-11,Reembolso,receita,8306.34
2023-01-28,Venda de produto,receita,6275.72
2023-11-07,Reembolso,receita,2375.13
2023-03-07,Conta de luz,despesa,-8852.73
2022-06-29,Reembolso,receita,7451.79
2023-07-14,Compra de estoque,despesa,-1986.65
2023-03-25,Reembolso,receita,9169.82
2022-12-22,Compra de estoque,despesa,-5564.28
2022-11-09,Manutenção,despesa,-1256.13
2022-12-10,Compra de estoque,despesa,-365.47
2023-10-22,Compra de estoque,despesa,-5369.78
2022-10-23,Salário,receita,6916.76
2023-04-12,Venda de produto,receita,7374.41
2023-06-13,Manutenção,despesa,-7324.75
2022-10-26,Conta de luz,despesa,-2119.13
2023-08-05,Investimento,receita,5237.56
2023-12-09,Investimento,receita,6327.69
2023-03-26,Investimento,receita,2115.59
2022-05-12,Manutenção,despesa,-6572.43
2022-07-22,Reembolso,receita,2353.88
2022-07-03,Manutenção,despesa,-7543.38
2022-12-21,Salário,receita,4550.31
2022-05-09,Conta de luz,despesa,-8703.66
2022-08-14,Conta de luz,despesa,-6125.75
2023-12-06,Conta de luz,despesa,-4760.56
2023-10-06,Venda de produto,receita,4419.48
2022-10-31,Reembolso,receita,5862.08
2023-05-21,Reembolso,receita,3886.76
2023-08-06,Compra de estoque,despesa,-3704.29
2022-12-18,Reembolso,receita,574.78
2023-04-13,Reembolso,receita,3147.01
2022-06-06,Salário,receita,1193.2
2022-11-25,Venda de produto,receita,3658.19
2022-02-03,Conta de luz,despesa,-3828.28
2023-10-25,Salário,receita,2036.46
2022-07-12,Salário,receita,9420.24
2022-07-19,Venda de produto,receita,9962.24
2023-06-16,Aluguel,despesa,-4386.23
2023-01-04,Investimento,receita,7810.13
2022-12-13,Salário,receita,9096.16
2022-07-11,Venda de produto,receita,2238.65
2023-02-10,Salário,receita,1818.3
2022-03-16,Investimento,receita,6728.89
2023-08-03,Venda de produto,receita,1618.1
2023-06-29,Manutenção,despesa,-3211.02
2023-04-02,Salário,receita,3204.78
2023-10-07,Venda de produto,receita,2852.22
2023-12-04,Venda de produto,receita,2474.82
2022-05-06,Investimento,receita,1700.56
2022-08-17,Manutenção,despesa,-2143.87
2023-01-17,Venda de produto,receita,2981.08
2022-10-31,Investimento,receita,6884.71
2023-05-25,Manutenção,despesa,-1404.15
2023-03-08,Conta de luz,despesa,-4104.75
2023-04-29,Investimento,receita,4526.47
2022-02-13,Compra de estoque,despesa,-4321.87
2022-07-06,Manutenção,despesa,-3398.43
2022-02-15,Compra de estoque,despesa,-4919.59
2023-08-09,Salário,receita,1317.07
2023-06-03,Investimento,receita,3546.12
2023-08-09,Manutenção,despesa,-2715.53
2022-03-17,Investimento,receita,2681.52
2023-12-13,Aluguel,despesa,-3740.95
2022-09-27,Reembolso,receita,1506.32
2022-09-14,Venda de produto,receita,8025.48
2023-11-21,Conta de luz,despesa,-7127.54
2022-01-11,Salário,receita,1026.52
2023-05-28,Venda de produto,receita,5679.65
2023-10-12,Aluguel,despesa,-4170.56
2022-04-22,Investimento,receita,749.24
2022-06-18,Conta de luz,despesa,-4614.03
2022-05-24,Aluguel,despesa,-4126.14
2022-02-13,Compra de estoque,despesa,-7087.43
2022-06-28,Compra de estoque,despesa,-693.03
2022-11-15,Investimento,receita,6399.42
2023-04-26,Investimento,receita,3645.95
2023-08-11,Compra de estoque,despesa,-5687.86
2022-02-28,Venda de produto,receita,1743.09
2023-01-02,Compra de estoque,despesa,-9580.14
2022-09-21,Reembolso,receita,9625.88
2022-01-06,Compra de estoque,despesa,-337.51
2022-10-15,Conta de luz,despesa,-4410.19
2023-08-29,Conta de luz,despesa,-9986.0
2023-03-20,Reembolso,receita,3628.69
2023-09-20,Conta de luz,despesa,-3084.21
2023-01-14,Conta de luz,despesa,-3826.3
2022-04-17,Salário,receita,4275.8
2023-07-01,Manutenção,despesa,-1551.84
2023-04-30,Venda de produto,receita,3108.16
2023-09-22,Manutenção,despesa,-9694.15
2023-11-28,Manutenção,despesa,-4800.89
2023-02-03,Manutenção,despesa,-4686.36
2023-11-13,Aluguel,despesa,-1259.7
2023-09-16,Manutenção,despesa,-5903.72
2023-09-26,Conta de luz,despesa,-7102.95
2023-01-03,Reembolso,receita,792.75
2022-06-20,Manutenção,despesa,-5006.67
2023-01-24,Salário,receita,9526.95
2023-04-04,Conta de luz,despesa,-1295.11
2022-04-23,Compra de estoque,despesa,-222.28
2023-01-25,Manutenção,despesa,-1614.93
2022-04-27,Manutenção,despesa,-890.54
2022-02-08,Salário,receita,8716.07
2023-05-01,Venda de produto,receita,8984.89
2023-01-05,Salário,receita,8234.06
2023-06-20,Compra de estoque,despesa,-8528.4
2022-10-04,Salário,receita,9884.15
2022-10-29,Venda de produto,receita,3079.17
2023-12-29,Aluguel,despesa,-5751.64
2022-10-23,Compra de estoque,despesa,-3140.76
2023-07-03,Venda de produto,receita,2320.5
2022-12-29,Reembolso,receita,7960.09
2022-11-15,Reembolso,receita,6616.91
2023-07-11,Reembolso,receita,132.06
2022-07-17,Manutenção,despesa,-5617.56
2022-01-30,Compra de estoque,despesa,-7161.4
2023-05-15,Reembolso,receita,5648.57
2022-09-29,Venda de produto,receita,7861.07
2022-06-19,Reembolso,receita,3350.27
2022-10-08,Salário,receita,6792.72
2022-03-15,Investimento,receita,8902.21
2023-05-02,Investimento,receita,290.61
2022-12-06,Conta de luz,despesa,-2657.38
2022-02-23,Venda de produto,receita,9959.7
2023-08-04,Reembolso,receita,8297.67
2023-05-08,Venda de produto,receita,8286.19
2023-03-01,Compra de estoque,despesa,-2689.66
2023-11-10,Reembolso,receita,1419.49
2022-09-01,Venda de produto,receita,2650.78
2022-12-03,Salário,receita,9666.85
2022-01-16,Aluguel,despesa,-3224.03
2022-10-08,Conta de luz,despesa,-8642.61
2022-04-14,Manutenção,despesa,-6418.13
2023-10-17,Salário,receita,543.74
2022-06-19,Manutenção,despesa,-1901.97
2023-07-15,Aluguel,despesa,-5955.27
2022-09-03,Salário,receita,6656.08
2022-11-17,Aluguel,despesa,-5865.31
2022-02-15,Investimento,receita,5447.91
2023-02-23,Conta de luz,despesa,-6297.67
2022-12-17,Salário,receita,4183.5
2022-04-25,Aluguel,despesa,-3294.11
2022-04-22,Investimento,receita,5138.4
2023-09-01,Aluguel,despesa,-8838.96
2023-02-05,Manutenção,despesa,-5889.8
2022-11-01,Venda de produto,receita,6628.39
2023-12-29,Aluguel,despesa,-6839.56
2022-11-29,Conta de luz,despesa,-8171.36
2023-06-24,Salário,receita,9971.14
2022-12-01,Salário,receita,8947.48
2022-02-11,Venda de produto,receita,6397.49
2022-10-02,Manutenção,despesa,-4433.43
2022-07-21,Manutenção,despesa,-2396.38
2022-06-08,Compra de estoque,despesa,-7419.45
2022-06-07,Manutenção,despesa,-823.36
2023-11-11,Venda de produto,receita,764.06
2022-04-01,Investimento,receita,463.97
2022-02-21,Aluguel,despesa,-4105.41
2022-07-01,Salário,receita,5789.56
2023-04-10,Investimento,receita,8465.1
2022-03-20,Investimento,receita,8389.52
2022-01-21,Reembolso,receita,6858.61
2022-11-29,Venda de produto,receita,7648.75
2022-10-19,Reembolso,receita,7336.24
2022-05-12,Salário,receita,8967.38
2022-04-03,Investimento,receita,4857.09
2023-11-25,Investimento,receita,3858.72
2022-12-02,Venda de produto,receita,1209.55
2023-02-04,Manutenção,despesa,-3895.21
2023-02-26,Reembolso,receita,7001.08
2022-05-29,Aluguel,despesa,-9680.54
2022-05-18,Investimento,receita,7689.49
2023-02-28,Salário,receita,3735.37
2023-11-08,Aluguel,despesa,-1907.92
2022-08-09,Compra de estoque,despesa,-6933.56
2022-04-07,Reembolso,receita,768.76
2022-07-13,Conta de luz,despesa,-4649.7
2023-02-09,Reembolso,receita,8152.57
2023-09-09,Aluguel,despesa,-2632.29
2023-07-07,Compra de estoque,despesa,-1240.12
2023-02-03,Venda de produto,receita,1234.97
2023-12-13,Venda de produto,receita,7102.38
2023-03-26,Conta de luz,despesa,-7397.04
2023-02-15,Venda de produto,receita,9096.84
2023-08-01,Venda de produto,receita,9463.09
2022-06-14,Manutenção,despesa,-7379.62
2023-01-11,Salário,receita,9843.64
2023-12-06,Venda de produto,receita,5415.54
2022-02-06,Venda de produto,receita,2864.83
2022-09-05,Salário,receita,1968.86
2023-03-06,Aluguel,despesa,-4904.37
2022-04-27,Aluguel,despesa,-402.28
2023-02-19,Compra de estoque,despesa,-3013.6
2023-07-20,Reembolso,receita,5636.58
2023-04-09,Aluguel,despesa,-3438.55
2022-08-09,Investimento,receita,9952.15
2022-05-25,Conta de luz,despesa,-4977.4
2022-07-23,Compra de estoque,despesa,-554.38
2022-02-11,Reembolso,receita,4288.94
2022-09-16,Venda de produto,receita,3634.89
2023-05-29,Aluguel,despesa,-2633.16
2023-03-12,Salário,receita,9372.91
2022-09-26,Conta de luz,despesa,-2577.24
2023-12-29,Venda de produto,receita,5812.49
2023-04-12,Aluguel,despesa,-6421.61
2023-11-15,Venda de produto,receita,2947.28
2023-07-27,Reembolso,receita,3117.13
2023-03-05,Manutenção,despesa,-6567.92
2023-09-07,Reembolso,receita,1528.14
2022-07-24,Compra de estoque,despesa,-2035.22
2023-08-19,Reembolso,receita,8411.4
2023-03-07,Compra de estoque,despesa,-809.67
2023-06-26,Venda de produto,receita,7266.91
2023-05-27,Salário,receita,7603.72
2022-12-12,Conta de luz,despesa,-8353.72
2023-01-23,Aluguel,despesa,-8749.11
2022-10-31,Aluguel,despesa,-1259.43
2022-07-16,Aluguel,despesa,-3834.24
2023-02-03,Aluguel,despesa,-5947.5
2023-05-27,Manutenção,despesa,-1820.03
2022-07-10,Reembolso,receita,9576.35
2022-12-18,Investimento,receita,1442.93
2023-07-20,Investimento,receita,6445.11
2023-06-08,Reembolso,receita,1639.85
2022-03-13,Venda de produto,receita,9565.11
2022-05-21,Conta de luz,despesa,-353.11
2023-05-08,Compra de estoque,despesa,-7041.81
2022-07-26,Conta de luz,despesa,-3158.99
2022-10-25,Compra de estoque,despesa,-4798.72
2022-08-26,Venda de produto,receita,6919.27
2022-09-13,Conta de luz,despesa,-9916.36
2023-01-22,Aluguel,despesa,-3064.58
2022-02-25,Venda de produto,receita,1741.62
2023-09-20,Compra de estoque,despesa,-1577.39
2022-09-01,Investimento,receita,8226.92
2023-01-04,Salário,receita,4363.36
2022-06-27,Venda de produto,receita,2932.89
2022-06-19,Manutenção,despesa,-2125.86
2023-05-14,Venda de produto,receita,4908.77
2022-08-15,Reembolso,receita,1646.79
2023-05-10,Salário,receita,7123.43
2022-07-15,Conta de luz,despesa,-9258.28
2022-11-25,Conta de luz,despesa,-9688.1
2023-11-18,Compra de estoque,despesa,-7698.03
2023-12-05,Salário,receita,2918.63
2023-05-04,Aluguel,despesa,-7928.64
2023-03-22,Venda de produto,receita,170.03
2022-10-03,Investimento,receita,1689.09
2022-07-30,Reembolso,receita,7333.5
2023-06-21,Reembolso,receita,1286.23
2022-03-31,Conta de luz,despesa,-3530.51
2023-11-15,Investimento,receita,6165.42
2022-03-19,Compra de estoque,despesa,-4942.18
2023-06-14,Investimento,receita,4675.61
2022-09-09,Conta de luz,despesa,-4073.7
2023-02-13,Reembolso,receita,4510.42
2022-11-22,Compra de estoque,despesa,-3648.24
2022-10-28,Conta de luz,despesa,-3539.21
2023-02-17,Venda de produto,receita,7882.05
2022-09-14,Reembolso,receita,6612.07
2022-11-26,Venda de produto,receita,437.89
2023-12-17,Compra de estoque,despesa,-5884.33
2023-09-18,Compra de estoque,despesa,-7554.67
2022-09-23,Reembolso,receita,2845.81
2022-05-29,Conta de luz,despesa,-4382.34
2023-08-20,Reembolso,receita,9422.25
2023-09-11,Compra de estoque,despesa,-478.42
2023-01-06,Salário,receita,4825.55
2022-09-02,Salário,receita,7115.35
2023-10-25,Reembolso,receita,4646.53
2023-02-15,Salário,receita,1164.02
2022-08-03,Compra de estoque,despesa,-2129.73
2022-06-04,Reembolso,receita,3994.95
2022-11-30,Reembolso,receita,2946.48
2022-01-11,Reembolso,receita,4710.41
2023-05-15,Aluguel,despesa,-582.47
2023-08-18,Investimento,receita,3589.06
2022-04-29,Venda de produto,receita,9036.86
2022-06-29,Aluguel,despesa,-1843.19
2023-03-21,Investimento,receita,6489.07
2022-11-03,Investimento,receita,527.51
2023-12-06,Manutenção,despesa,-9449.55
2023-06-13,Manutenção,despesa,-9698.17
2023-08-29,Venda de produto,receita,5820.71
2022-04-27,Reembolso,receita,5719.17
2023-02-26,Venda de produto,receita,7632.17
2023-01-19,Venda de produto,receita,3738.55
2023-11-24,Salário,receita,9170.16
2022-10-29,Reembolso,receita,8351.36
2022-03-31,Aluguel,despesa,-984.0
2022-07-02,Aluguel,despesa,-8101.27
2022-11-12,Reembolso,receita,4558.27
2023-12-17,Venda de produto,receita,9654.85
2022-03-15,Manutenção,despesa,-7665.95
2023-05-22,Venda de produto,receita,5843.71
2023-07-30,Conta de luz,despesa,-5173.54
2022-06-28,Manutenção,despesa,-408.39
2022-08-19,Conta de luz,despesa,-2754.69
2023-09-21,Salário,receita,8537.65
2023-03-18,Manutenção,despesa,-3834.39
2023-08-13,Investimento,receita,8047.4
2023-11-02,Investimento,receita,1365.54
2023-06-16,Reembolso,receita,4175.77
2023-10-23,Manutenção,despesa,-344.21
2023-06-04,Salário,receita,2631.17
2022-11-28,Manutenção,despesa,-7526.99
2023-05-29,Salário,receita,732.88
2023-02-08,Conta de luz,despesa,-1550.32
2023-01-20,Conta de luz,despesa,-4152.08
2022-03-02,Investimento,receita,1554.89
2023-09-19,Compra de estoque,despesa,-1966.52
2022-06-29,Manutenção,despesa,-2971.35
2023-11-12,Conta de luz,despesa,-1600.91
2023-08-29,Conta de luz,despesa,-3389.76
2023-08-07,Venda de produto,receita,1172.85
2023-11-20,Venda de produto,receita,9710.12
2023-07-15,Compra de estoque,despesa,-6477.74
2023-06-16,Manutenção,despesa,-3172.03
2022-11-04,Aluguel,despesa,-3577.04
2022-03-12,Manutenção,despesa,-2839.27
2023-04-11,Venda de produto,receita,7333.04
2023-02-22,Conta de luz,despesa,-9717.75
2023-05-10,Reembolso,receita,1040.15
2023-06-20,Reembolso,receita,3356.4
2022-01-10,Manutenção,despesa,-5575.78
2023-02-04,Investimento,receita,8901.56
2022-07-23,Aluguel,despesa,-836.09
2023-11-13,Manutenção,despesa,-1501.97
2022-11-15,Aluguel,despesa,-4551.87
2022-06-02,Investimento,receita,766.73
2023-01-02,Manutenção,despesa,-9073.54
2022-10-12,Reembolso,receita,8118.46
2023-05-20,Salário,receita,2725.66
2022-07-10,Salário,receita,1111.19
2023-09-18,Conta de luz,despesa,-9306.6
2022-02-22,Compra de estoque,despesa,-1618.09
2022-12-10,Reembolso,receita,203.26
2022-08-13,Aluguel,despesa,-6805.32
2022-08-04,Manutenção,despesa,-6573.91
2022-04-13,Salário,receita,8074.37
2023-09-25,Venda de produto,receita,1242.86
2022-04-02,Salário,receita,6622.04
2023-11-19,Salário,receita,7219.91
2023-10-24,Reembolso,receita,4817.34
2023-07-22,Reembolso,receita,8123.7
2022-03-18,Salário,receita,2646.66
2023-01-26,Salário,receita,5568.89
2023-11-29,Investimento,receita,8329.86
2023-04-13,Reembolso,receita,6625.32
2022-01-24,Manutenção,despesa,-2914.3
2022-03-30,Reembolso,receita,1319.9
2022-01-13,Conta de luz,despesa,-117.12
2022-02-07,Conta de luz,despesa,-2222.5
2022-04-21,Conta de luz,despesa,-5093.48
2022-10-12,Aluguel,despesa,-2117.97
2023-04-26,Reembolso,receita,3506.21
2023-06-30,Conta de luz,despesa,-393.4
2022-07-19,Salário,receita,6431.05
2023-07-19,Aluguel,despesa,-3442.36
2022-08-31,Investimento,receita,8386.47
2023-09-26,Aluguel,despesa,-465.85
2022-05-19,Reembolso,receita,1848.61
2023-12-06,Manutenção,despesa,-5170.05
2022-04-12,Investimento,receita,3312.8
2023-06-29,Reembolso,receita,3784.87
2023-10-06,Investimento,receita,5244.01
2023-10-22,Manutenção,despesa,-705.84
2022-10-24,Compra de estoque,despesa,-6263.44
2023-10-09,Reembolso,receita,1946.13
2022-11-13,Compra de estoque,despesa,-4944.89
2023-01-13,Salário,receita,4329.65
2023-10-30,Salário,receita,5054.22
2022-04-11,Compra de estoque,despesa,-2582.55
2023-01-04,Investimento,receita,4881.12
2022-07-20,Salário,receita,3099.29
2023-12-02,Reembolso,receita,1458.67
2022-02-25,Manutenção,despesa,-9509.07
2022-11-17,Manutenção,despesa,-9971.62
2022-07-03,Conta de luz,despesa,-4472.07
2023-09-25,Salário,receita,8324.65
2022-03-07,Compra de estoque,despesa,-2621.03
2023-07-19,Aluguel,despesa,-3247.69
2023-10-24,Manutenção,despesa,-512.15
2022-04-22,Reembolso,receita,8330.8
2022-07-19,Salário,receita,4632.62
2022-09-09,Manutenção,despesa,-4991.69
2023-05-25,Manutenção,despesa,-9821.34
2023-07-14,Reembolso,receita,742.09
2022-08-04,Conta de luz,despesa,-4995.78
2022-02-06,Investimento,receita,8071.59
2022-07-23,Conta de luz,despesa,-7377.11
2022-11-14,Salário,receita,9266.21
2022-07-16,Reembolso,receita,5271.57
2023-11-02,Compra de estoque,despesa,-427.75
2023-04-23,Reembolso,receita,7164.3
2023-07-29,Conta de luz,despesa,-6669.28
2022-07-12,Compra de estoque,despesa,-3110.12
2023-04-29,Investimento,receita,487.86
2023-06-28,Manutenção,despesa,-9642.56
2023-10-08,Investimento,receita,673.25
2023-11-24,Reembolso,receita,3494.41
2023-07-19,Investimento,receita,2320.76
2023-07-22,Manutenção,despesa,-2699.73
2023-07-13,Investimento,receita,4156.04
2022-08-23,Manutenção,despesa,-5028.41
2023-10-06,Investimento,receita,2688.47
2022-12-18,Investimento,receita,9247.34
2022-10-11,Reembolso,receita,744.84
2023-03-22,Salário,receita,5136.86
2023-05-07,Manutenção,despesa,-3787.83
2023-03-17,Conta de luz,despesa,-2653.44
2022-03-24,Reembolso,receita,6118.07
2023-04-04,Salário,receita,1312.03
2022-05-12,Investimento,receita,6601.19
2023-05-16,Aluguel,despesa,-1156.65
2022-09-24,Compra de estoque,despesa,-5131.2
2022-02-15,Venda de produto,receita,620.01
2022-08-10,Compra de estoque,despesa,-9872.42
2022-11-08,Compra de estoque,despesa,-4753.6
2022-09-28,Salário,receita,8766.44
2023-11-08,Manutenção,despesa,-1711.97
2023-03-23,Investimento,receita,9404.39
2023-09-14,Aluguel,despesa,-854.27
2023-01-27,Reembolso,receita,3369.31
2022-02-16,Investimento,receita,8486.61
2023-04-03,Conta de luz,despesa,-4428.44
2023-11-17,Investimento,receita,6538.91
2023-01-19,Reembolso,receita,6138.62
2023-04-14,Compra de estoque,despesa,-5355.13
2022-12-12,Venda de produto,receita,2852.13
2023-11-08,Venda de produto,receita,7174.49
2022-10-25,Investimento,receita,998.13
2022-01-06,Reembolso,receita,4358.14
2023-11-07,Aluguel,despesa,-8939.69
2023-04-17,Investimento,receita,6919.37
2022-08-12,Venda de produto,receita,4926.07
2023-11-21,Investimento,receita,5467.82
2022-10-26,Manutenção,despesa,-8973.19
2023-05-09,Compra de estoque,despesa,-856.13
2022-09-04,Conta de luz,despesa,-5087.21
2023-08-23,Conta de luz,despesa,-1373.85
2023-11-03,Manutenção,despesa,-7769.56
2022-09-14,Manutenção,despesa,-7383.11
2022-07-11,Reembolso,receita,1743.1
2023-10-21,Aluguel,despesa,-8867.86
2022-09-13,Venda de produto,receita,6300.84
2023-05-21,Aluguel,despesa,-7882.79
2022-10-12,Compra de estoque,despesa,-503.69
2022-02-12,Venda de produto,receita,257.85
2022-11-11,Conta de luz,despesa,-7581.86
2023-03-02,Investimento,receita,5064.74
2023-11-26,Aluguel,despesa,-9984.44
2022-06-02,Reembolso,receita,4030.54
2023-01-25,Conta de luz,despesa,-4908.14
2022-12-01,Conta de luz,despesa,-6211.31
2023-09-11,Venda de produto,receita,3366.04
2022-11-11,Reembolso,receita,6598.15
2022-11-16,Salário,receita,9661.95
2023-08-26,Conta de luz,despesa,-5656.06
2022-02-23,Investimento,receita,3314.62
2022-03-30,Reembolso,receita,9136.69
2023-05-30,Salário,receita,5326.33
2023-08-04,Reembolso,receita,3942.78
2022-11-16,Conta de luz,despesa,-3618.53
2023-09-24,Investimento,receita,5281.13
2022-07-07,Salário,receita,6863.04
2023-07-29,Compra de estoque,despesa,-7299.1
2022-11-13,Manutenção,despesa,-1471.79
2022-07-05,Investimento,receita,1209.63
2022-06-25,Compra de estoque,despesa,-7649.35
2022-03-11,Aluguel,despesa,-5352.04
2023-01-23,Compra de estoque,despesa,-3292.94
2023-09-02,Conta de luz,despesa,-7424.24
2023-08-27,Reembolso,receita,662.33
2023-06-05,Reembolso,receita,6664.33
2022-04-14,Investimento,receita,152.23
2023-09-18,Conta de luz,despesa,-3034.22
2023-08-16,Manutenção,despesa,-1563.37
2023-07-18,Venda de produto,receita,6963.21
2022-04-04,Investimento,receita,5596.95
2022-05-29,Reembolso,receita,4420.67
2023-08-23,Conta de luz,despesa,-1371.53
2022-02-13,Compra de estoque,despesa,-3332.84
2023-08-04,Reembolso,receita,6323.54
2022-12-29,Compra de estoque,despesa,-9099.48
2023-10-12,Conta de luz,despesa,-5291.05
2022-06-12,Aluguel,despesa,-6648.62
2022-09-01,Manutenção,despesa,-3743.31
2022-10-30,Manutenção,despesa,-8509.92
2022-06-13,Aluguel,despesa,-1670.39
2023-01-12,Venda de produto,receita,1454.2
2022-01-22,Manutenção,despesa,-8013.21
2022-04-29,Compra de estoque,despesa,-9518.23
2023-06-27,Manutenção,despesa,-159.45
2023-01-12,Manutenção,despesa,-2029.55
2023-08-06,Reembolso,receita,5761.95
2022-12-18,Conta de luz,despesa,-2175.96
2022-04-19,Reembolso,receita,1077.37
2022-09-26,Venda de produto,receita,3749.15
2022-04-21,Conta de luz,despesa,-5153.54
2022-05-01,Conta de luz,despesa,-5996.8
2023-01-29,Conta de luz,despesa,-5183.65
2022-07-29,Aluguel,despesa,-419.79
2022-11-29,Venda de produto,receita,3177.97
2023-04-12,Manutenção,despesa,-606.8
2023-02-06,Reembolso,receita,4305.74
2022-06-08,Salário,receita,5362.85
2022-07-08,Manutenção,despesa,-2254.3
2023-05-04,Manutenção,despesa,-7596.18
2022-09-03,Reembolso,receita,8977.78
2022-03-21,Conta de luz,despesa,-3077.58
2022-11-14,Compra de estoque,despesa,-2011.64
2023-10-11,Aluguel,despesa,-9204.48
2022-10-09,Venda de produto,receita,6499.77
2022-11-06,Investimento,receita,1243.87
2023-05-15,Venda de produto,receita,5594.45
2022-02-06,Reembolso,receita,7428.51
2022-04-17,Reembolso,receita,2064.09
2022-01-21,Aluguel,despesa,-1049.08
2022-06-30,Manutenção,despesa,-9203.48
2023-09-10,Manutenção,despesa,-6959.6
2022-09-01,Investimento,receita,327.77
2022-05-30,Compra de estoque,despesa,-1626.63
2022-04-08,Reembolso,receita,972.4
2023-11-14,Compra de estoque,despesa,-6967.71
2023-07-25,Compra de estoque,despesa,-9845.13
2022-01-03,Compra de estoque,despesa,-1283.08
2023-09-16,Conta de luz,despesa,-4427.79
2023-12-06,Investimento,receita,553.13
2023-07-21,Salário,receita,6268.37
2022-09-19,Salário,receita,4405.82
2022-03-29,Salário,receita,5612.6
2022-04-25,Reembolso,receita,8532.56
2022-11-30,Venda de produto,receita,1213.7
2022-01-25,Aluguel,despesa,-8572.75
2023-12-30,Investimento,receita,5129.67
2023-08-21,Manutenção,despesa,-2845.78
2023-07-15,Venda de produto,receita,5089.63
2022-08-10,Salário,receita,9784.8
2023-10-28,Salário,receita,1989.82
2022-02-27,Aluguel,despesa,-3611.06
2022-11-01,Investimento,receita,6813.53
2022-03-30,Salário,receita,6477.04
2023-03-19,Conta de luz,despesa,-5494.73
2023-08-25,Aluguel,despesa,-389.34
2023-05-04,Reembolso,receita,4463.53
2023-10-31,Aluguel,despesa,-580.34
2022-01-01,Reembolso,receita,2439.2
2022-05-11,Conta de luz,despesa,-1653.44
2023-03-02,Reembolso,receita,8126.52
2022-02-20,Compra de estoque,despesa,-6056.04
2022-05-14,Compra de estoque,despesa,-7096.47
2022-11-08,Compra de estoque,despesa,-7179.14
2023-12-11,Venda de produto,receita,460.8
2022-04-16,Salário,receita,9188.66
2023-05-12,Reembolso,receita,232.43
2022-01-19,Salário,receita,4813.09
2023-08-15,Investimento,receita,4336.04
2023-07-20,Aluguel,despesa,-4172.22
2023-09-09,Venda de produto,receita,6215.72
2023-11-24,Manutenção,despesa,-4400.53
2023-06-04,Conta de luz,despesa,-5896.34
2022-03-03,Reembolso,receita,3089.93
2023-02-22,Manutenção,despesa,-7375.72
2023-08-25,Reembolso,receita,1963.75
2022-07-15,Salário,receita,7232.36
2022-01-04,Compra de estoque,despesa,-7221.71
2022-11-26,Venda de produto,receita,4613.19
2023-09-10,Venda de produto,receita,2696.81
2022-03-18,Reembolso,receita,4244.2
2023-10-12,Reembolso,receita,9421.6
